SpID	SpForm	SpLemma	SpGramCat	SpPersNum	SpNeg	RusID	RusForm	RusLemma	RusGramCat	RusPersNum	RusNeg	Notes	
S45:18	se atragantó	atragantarse	IndicPret	3sg		R29:31	смог	смочь	PerfPast	SgM	не		
S45:19	NA	NA	NA	NA		R29:32	ответить	ответить	PerfInf	Inf			
S45:20	se transformó	transformarse	Inf	Inf		R29:33	сбилось	сбиться	PerfPast	SgN			
S45:21	eres	ser	IndicPres	2sg		R29:34	zero copula	NA	zero copula	NA			
S45:22	es	ser	IndicPres	3sg		R29:35	zero copula	NA	zero copula	NA			
S45:23	se olvida	olvidarse	IndicPres	3sg	no	R29:36	забудешь	забыть	PerfFut	2sg			
S45:24	es	ser	IndicPres	3sg		R29:37	zero copula	NA	zero copula	NA			
S45:25	es	ser	IndicPres	3sg		R29:38	zero copula	NA	zero copula	NA			
S45:26	enseñó	enseñar	IndicPret	3sg		R29:39	доказал	доказать	PerfPast	3sg			
S45:27	leer	leer	Inf	Inf		R29:40	NA	NA	NA	NA			
S45:28	NA	NA	NA	NA		R29:41	начертанное	начертать	PerfPPP	NA			
S45:29	podía	poder	IndicIpfct	3sg		R29:42	может	мочь	ImpPres	3sg			
S45:30	hacerme	hacer	Inf	Inf		R29:43	сделать	сделать	PerfInf	Inf			
S45:31	vivir	vivir	Inf	Inf		R29:44	существование	NA	Noun	NA			
S45:32	NA	NA	NA	NA		R29:45	наполненным	наполнить	PerfPPP	NA			
S45:33	podía	poder	IndicIpfct	3sg		R29:46	NA	NA	NA	NA			
S45:34	devolverme	devolver	Inf	Inf		R29:47	вернуть	вернуть	PerfInf	Inf		бы	
S45:35	había perdido	perder	PrfctPast	1sg		R29:48	утраченное	утратить	PerfPPP	NA			
S45:36	NA	NA	NA	NA		R29:49	получилось	получиться	PerfPast	SgN			
S45:37	importaba	importar	IndicIpfct	3sg	nadie	R29:50	значила	значить	ImpPast	SgF			
S45:38	cambió	cambiar	IndicPret	3sg		R29:51	перевернула	перевернуть	PerfPast	SgF			
S45:39	llegado	llegar	PastPart	NA		R29:52	именно	NA	Adverb	NA			
S45:40	había quedado	quedar	PrfctPast	1sg		R29:53	лишился	лишиться	PerfPast	SgM			
S45:41	reducido	reducir	PastPart	NA		R29:54	NA	NA	NA	NA			
S45:42	NA	NA	NA	NA		R29:55	сдавшись	сдаться	PerfGer	NA			
S45:43	tenía	tener	IndicIpfct	1sg	no	R29:56	имея	иметь	ImpGer	NA	не		
S45:44	resistir	resistir	Inf	Inf		R29:57	сопротивляться	сопротивляться	ImpInf	Inf			
S45:45	deseé	desear	IndicPret	1sg		R29:58	хотел	хотеть	ImpPast	SgM			
S45:46	dejase	dejar	SubjIpfct2	3sg	nunca	R29:59	замолкала	замолкать	ImpPast	SgF			
S45:47	hablar	hablar	Inf	Inf		R29:60	NA	NA	NA	NA			
S45:48	NA	NA	NA	NA		R29:61	мечтая	мечтать	ImpGer	NA			
S45:49	envolviese	envolver	SubjIpfct2	3sg		R29:62	остаться	остаться	PerfInf	Inf			
S45:50	regresara	regresar	SubjIpfct	3sg	no	R30:1	появится	появиться	PerfFut	3sg			
S45:51	NA	NA	NA	NA		R29:63	боясь	бояться	ImpGer	NA			
S45:52	quebrar	quebrar	Inf	Inf		R30:2	нарушит	нарушить	PerfFut	3sg			
S45:53	pertenecía	pertenecer	IndicIpfct	3sg		R30:3	принадлежавшего	принадлежать	ImpPastAP	NA			
S45:54	busqué	buscar	IndicPret	1sg		R30:4	искала	искать	ImpPast	SgF			
S45:55	continuó	continuar	IndicPret	3sg		R30:5	продолжила	продолжить	PerfPast	SgF			
S45:56	preguntaba	preguntar	IndicIpfct	1sg		R30:6	NA	NA	NA	NA			
S45:57	había oído	oír	PrfctPast	3sg	nadie	R30:7	слышал	слышать	ImpPast	SgM	не		
S45:58	hablar	hablar	Inf	Inf		R30:8	NA	NA	NA	NA			
S45:59	podía	poder	IndicIpfct	1sg		R30:9	было	быть	ImpPast	SgN			
S45:60	entenderlo	entender	Inf	Inf		R30:10	непонятно	NA	Adverb	NA			
S45:61	llegó	llegar	IndicPret	3sg		R30:11	дошел	дойти	PerfPast	SgM			
S45:62	se dedicaba	dedicarse	IndicIpfct	3sg		R30:12	интересуется	интересоваться	ImpPres	3sg			
S45:63	recorrer	recorrer	Inf	Inf		R30:13	NA	NA	NA	NA			
S45:64	encontraba	encontrar	IndicIpfct	3sg		R30:14	NA	NA	NA	NA			
S46:1	compraba	comprar	IndicIpfct	3sg		R30:15	скупает	скупать	ImpPres	3sg			
S46:2	robaba	robar	IndicIpfct	3sg		R30:16	крадет	красть	ImpPres	3sg			
S46:3	conseguía	conseguir	IndicIpfct	3sg		R30:17	идет	идти	ImpPres	3sg			
S46:4	prendía	prender	IndicIpfct	3sg		R30:18	предает	предавать	ImpPres	3sg			
S46:5	sabía	saber	IndicIpfct	3sg	nadie	R30:19	знал	знать	ImpPast	SgM	не		
S46:6	era	ser	IndicIpfct	3sg		R30:20	NA	NA	NA	NA			
S46:7	hacía	hacer	IndicIpfct	3sg		R30:21	поступает	поступать	ImpPres	3sg			
S46:8	sumar	sumar	Inf	Inf		R30:22	добавил	добавить	PerfPast	SgM			
S46:9	con el tiempo	NA	PP	NA		R30:23	прошло	пройти	PerfPast	SgN			
S46:10	decidió	decidir	IndicPret	3sg		R30:24	решила	решить	PerfPast	SgF			
S46:11	quería	querer	IndicIpfct	3sg		R30:25	NA	NA	NA	NA			
S46:12	regresar	regresar	Inf	Inf		R30:26	вернуться	вернуться	PerfInf	Inf			
S46:13	estaba	estar	IndicIpfct	3sg		R30:27	была	быть	ImpPast	SgF			
S46:14	habían sido	ser	PrfctPast	3pl		R30:28	сосредоточился	сосредоточиться	PerfPast	SgM			
S46:15	NA	NA	NA	NA		R30:29	был	быть	ImpPast	SgM			
S46:16	albergaba	albergar	IndicIpfct	1sg		R30:30	надеялась	надеяться	ImpPast	SgF			
S46:17	poder	poder	Inf	Inf		R30:31	NA	NA	NA	NA			
S46:18	averiguar	averiguar	Inf	Inf		R30:32	отыскать	отыскать	PerfInf	Inf			
S46:19	había sido	ser	PrfctPast	3sg		R30:33	NA	NA	NA	NA			
S46:20	había nacido	nacer	PrfctPast	3sg		R30:34	родился	родиться	PerfPast	SgM			
S46:21	había desaparecido	desaparecer	PrfctPast	3sg		R30:35	исчез	исчезнуть	PerfPast	SgM			
S46:22	encontré	encontrar	IndicPret	1sg		R30:36	оказалась	оказаться	PerfPast	SgF			
S46:23	fueron	ser	IndicPret	3pl		R30:37	NA	NA	NA	NA			
S46:24	contando	contar	PresPart	NA		R30:38	несмотря на то	NA	PP	NA			
S46:25	la ayuda	NA	Noun	NA		R30:39	помогал	помочать	ImpPast	SgM			
S46:26	ocurrió	occurir	IndicPret	3sg		R30:40	потерпела	потерпеть	PerfPast	SgF			
S46:27	encontró	encontrar	IndicPret	3sg		R30:41	нашла	найти	PerfPast	SgF			
S46:28	era	ser	IndicIpfct	3sg	no	R30:42	NA	NA	NA	NA			
S46:29	había dejado	dejar	PrfctPast	3sg		R30:43	покинула	покинуть	PerfPast	SgF			
S46:30	se encontró	encontrarse	IndicPret	3sg		R30:44	был	быть	ImpPast	SgM			
S46:31	vivía	vivir	IndicIpfct	3sg		R30:45	было	быть	ImpPast	SgN	не		
S46:32	seguía	seguir	IndicIpfct	3sg		R30:46	хранил	хранить	ImpPast	SgN			
S46:33	embrujada	embrujar	PastPart	NA		R30:47	NA	NA	NA	NA			
S46:34	bastase	bastar	SubjIpfct2	3sg	no	R30:48	было	быть	ImpPast	SgN			
S46:35	se empeñó	empeñarse	IndicPret	3sg		R30:49	вздумала	вздумать	PerfPast	SgF			
S46:36	contratar	contratar	Inf	Inf		R30:50	нанять	нанять	PerfInf	Inf			
S46:37	averguase	averiguar	SubjIpfct2	3sg		R30:51	узнал	узнать	PerfPast	SgM			
S46:38	había sido	ser	PrfctPast	3sg		R30:52	случилось	случиться	PerfPast	SgN			
S46:39	tras meses	NA	PP	NA		R30:53	ушел	уйти	PerfPast	SgM			
S46:40	consiguió	conseguir	IndicPret	3sg		R30:54	удалось	удаться	PerfPast	SgN			
S46:41	recuperar	recuperar	Inf	Inf		R30:55	обнаружить	обнаружить	PerfInf	Inf			
S46:42	fue	ser	IndicPret	3sg		R30:56	NA	NA	NA	NA			
S46:43	de pulsera roto	NA	PP	NA		R30:57	треснувшим	треснуть	PerfPastAP	NA			
S46:44	NA	NA	NA	NA		R30:58	узнать	узнать	PerfInf	Inf			
S46:45	había matado	matar	PrfctPast	3sg		R30:59	расстрелял	расстрелять	PerfPast	SgM			
S46:46	se llamaba	llamarse	IndicIpfct	3sg		R30:60	звали	звать	ImpPast	Pl			
S46:47	dijeron	dicer	IndicPret	3pl		R30:61	сообщили	сообщить	PerfPast	Pl			
S46:48	era	ser	IndicIpfct	3sg	no	R30:62	NA	NA	NA	NA			
S46:49	había empezado	empezar	PrfctPast	3sg		R30:63	служил	служить	ImpPast	SgM			
S46:50	había flirteado	flirtear	PrfctPast	3sg		R30:64	заигрывал	заигрывать	ImpPast	SgM			
S46:51	engañandolos	engañar	PresPart	NA		R30:65	обманывая	обманывать	ImpGer	NA			
S46:52	vendiendo	vender	PresPart	NA		R30:66	предлагая	предлагать	ImpGer	NA			
S46:53	postor	NA	Noun	NA		R30:67	заплатит	заплатить	PerfFut	SgM			
S46:54	se había pasado	pasarse	PrfctPast	3sg		R31:1	переметнулся	переметнуться	PerfPast	SgM			
S46:55	ingresado	ingresar	PastPart	NA		R31:2	пошел	пойти	PerfPast	SgM			
S46:56	NA	NA	NA	NA		R31:3	работать	работать	ImpInf	NA			
S46:57	es	ser	IndicPres	3sg		R31:4	стал	стать	PerfPast	SgM			
S46:58	condecorado	condecorar	PastPart	NA		R31:5	удостоенным	удостоить	PerfPPP	NA			
S46:59	recuerda	recordar	IndicPres	3sg	no	R31:6	вспоминал	вспоминать	ImpPast	SgM	не		
S46:60	puedes	poder	IndicPres	2sg		R31:7	понимаешь	понимать	ImpPres	2sg			
S46:61	imaginarte	imaginarse	Inf	Inf		R31:8	NA	NA	NA	NA			
S46:62	se apagó	apagarse	IndicPret	3sg		R31:9	угасла	угаснуть	PerfPast	SgF			
S46:63	dijeron	dicer	IndicPret	3pl		R31:10	сказали	сказать	PerfPast	Pl			
S46:64	era	ser	IndicIpfct	3sg		R31:11	NA	NA	NA	NA			
S46:65	creo	creer	IndicPres	1sg		R31:12	думаю	думать	ImpPres	1sg			
S46:66	acertaron	acertar	IndicPret	3pl		R31:13	ошиблись	ошибиться	PerfPast	3pl	не		
S46:67	me fui	irse	IndicPret	1sg		R31:14	стала	стать	PerfPast	SgF			
S46:68	vivir	vivir	Inf	Inf		R31:15	жить	жить	ImpInf	Inf			
S46:69	era	ser	IndicIpfct	3sg		R31:16	NA	NA	NA	NA			
S46:70	quedaba	quedar	IndicIpfct	3sg		R31:17	оставшегося	остаться	PerfPastAP	NA			
S46:71	adoraba	adorar	IndicIpfct	1sg		R31:18	обожала	обожать	ImpPast	SgF			
S47:1	traía	traer	IndicIpfct	3sg		R31:19	дарил	дарить	ImpPast	SgM			
S47:2	venía	venir	IndicIpfct	3sg		R31:20	приходил	приходить	ImpPast	SgM			
S47:3	visitarnos	visitar	Inf	Inf		R31:21	в гости	NA	PP	NA			
S47:4	ha sido	ser	PrfctPast	3sg		R31:22	был	быть	ImpPast	SgM			
S47:5	NA	NA	NA	NA		R31:23	может	мочь	ImpPres	3sg			
S47:6	veas	ver	SubjPres	2sg		R31:24	казаться	казаться	ImpInf	Inf			
S47:7	tiene	tener	IndicPres	3sg		R31:25	zero copula	NA	zero copula	NA			
S47:8	se caiga	caerse	SubjPres	3sg		R31:26	смертельно	NA	Adverb	NA			
S47:9	lee	leer	IndicPres	3sg		R31:27	читает	читать	ImpPres	3sg			
S47:10	NA	NA	NA	NA		R31:28	может	мочь	ImpPres	3sg			
S47:11	quiere	querer	IndicPres	3sg		R31:29	хотите	хотеть	ImpPres	2pl			
S47:12	podría	poder	IndicCond	1sg		R31:30	мог	мочь	ImpPast	SgM		бы	
S47:13	leer	leer	Inf	Inf		R31:31	читать	читать	ImpInf	Inf			
S47:14	apunté	apuntar	IndicPret	1sg		R31:32	произнес	произнести	PerfPast	SgM			
S47:15	arrepintiéndome	arrepintirse	PresPart	NA		R31:33	раскаялся	раскаяться	PerfPast	SgM			
S47:16	convencido	NA	Adj	NA		R31:34	сомневаясь	сомневаться	ImpGer	NA	не		
S47:17	podía	poder	IndicIpfct	3sg		R31:35	NA	NA	NA	NA			
S47:18	suponer	suponer	Inf	Inf		R31:36	будет тяготиться	тяготиться	ImpFut	3sg			
S47:19	NA	NA	NA	NA		R31:37	покажется	показаться	PerfFut	3sg	не		
S47:20	repuso	reponer	IndicPret	3sg		R31:38	ответила	ответить	PerfPast	SgF			
S47:21	me encartaría	encantarse	IndicCond	1sg		R31:39	было	быть	ImpPast	SgN		бы	
S47:22	quiera	querer	SubjPres	3sg		R31:40	NA	NA	NA	NA			
S47:23	asintió	asentir	IndicPret	3sg		R31:41	кивнула	кивнуть	PerfPast	SgF			
S47:24	NA	NA	NA	NA		R31:42	пытаясь	пытаться	ImpGer	NA			
S47:25	buscándome	buscar	PresPart	NA		R31:43	отыскать	отыскать	PerfInf	Inf			
S47:26	conservo	conservar	IndicPres	1sg	no	R31:44	нет	NA	нет	NA	нет		
S47:27	dijo	dicer	IndicPret	3sg		R31:45	сказала	сказать	PerfPast	SgF			
S47:28	se negó	negarse	IndicPres	3sg		R31:46	пожелал	пожелать	PerfPast	SgM	не		
S47:29	desprenderse	desprenderse	Inf	Inf		R31:47	расстаться	расстаться	PerfInf	Inf			
S47:30	podría	poder	IndicCond	1sg		R31:48	могла	мочь	ImpPast	SgF		бы	
S47:31	intentar	intentar	Inf	Inf		R31:49	попытаться	попытаться	PerfInf	Inf			
S47:32	contarte	contar	Inf	Inf		R31:50	пересказать	пересказать	PerfInf	Inf			
S47:33	sería	ser	IndicCond	3sg		R31:51	будет	быть	ImpFut	3sg			
S47:34	describir	describir	Inf	Inf		R31:52	описывать	описывать	ImpInf	Inf			
S47:35	diciendo	dicer	PresPart	NA		R31:53	NA	NA	NA	NA			
S47:36	acaban	acabar	IndicPres	3pl		R31:54	увенчана	увенчать	PerfPPP	NA			
S47:37	estoy	estar	IndicPres	1sg		R31:55	NA	NA	NA	NA			
S47:38	contaría	contar	IndicCond	3sg		R31:56	получится	получиться	PerfFut	3sg			
S47:39	murmuré	murmurar	IndicPret	1sg		R31:57	пробормотал	пробормотать	PerfPast	SgM			
S47:40	tienen	tener	IndicPres	3pl		R31:58	обладают	обладать	ImpPres	3pl			
S47:41	saber	saber	Inf	Inf		R31:59	распознают	распознавать	ImpPres	3pl			
S47:42	se ha enamorado	enamorarse	PrfctPres 	3sg		R31:60	влюблен	NA	Adj	NA			
S47:43	es	ser	IndicPres	3sg		R31:61	zero copula	NA	zero copula	NA			
S47:44	cumplía	cumplir	IndicIpfct	1sg		R32:1	обладал	обладать	ImpPast	SgM			
S47:45	enviase	enviar	SubjIpfct2	3sg		R32:2	дала	дать	PerfPast	SgF			
S47:46	preferí	preferir	IndicPret	1sg		R32:3	предпочитал	предпочитать	ImpPast	SgM			
S47:47	creer	creer	Inf	Inf		R32:4	думать	думать	ImpInf	Inf			
S47:48	garantizaba	garantizar	IndicIpfct	3sg		R32:5	гарантирует	гарантировать	ImpPres	3sg			
S47:49	doblaba	doblar	IndicIpfct	3sg		R32:6	вдвое	NA	Adverb	NA			
S47:50	permanecería	permanecer	IndicCond	3sg		R32:7	останется	остаться	PerfFut	3sg			
S47:51	me preguntaba	preguntar	IndicIpfct	1sg		R32:8	мучился	мучиться	ImpPast	SgM			
S47:52	podía	poder	IndicIpfct	3sg		R32:9	сумела	суметь	PerfPast	SgF			
S47:53	ver	ver	Inf	Inf		R32:10	разглядеть	разглядеть	PerfInf	Inf			
S47:54	ofrecerme	ofrecer	Inf	Inf		R32:11	предлагая	предлагать	ImpGer	NA			
S47:55	NA	NA	NA	NA		R32:12	почувствовала	почувствовать	PerfPast	SgF			
S47:56	seríamos	ser	IndicCond	1pl		R32:13	представлял	представлять	ImpPast	SgM			
S47:57	cabalgando	cabalgar	PresPart	NA		R32:14	спасающихся	спасаться	ImpPresAP	NA			
S47:58	dispuestos	NA	Adj	NA		R32:15	жаждущих	жаждать	ImpPresAP	NA			
S47:59	escaparse	escaparse	Inf	Inf		R32:16	затеряться	затеряться	PerfInf	Inf			
S47:60	NA	NA	NA	NA		R32:17	вымышленных	вымыслить	PerfPPP	NA			
S47:61	NA	NA	NA	NA		R32:18	взятых	взять	PerfPPP	NA			
S48:1	regresó	regresar	IndicPret	3sg		R32:19	вернулся	вернуться	PerfPast	SgM			
S48:2	arrastrando	arrastrar	PresPart	NA		R32:20	со своей неизменной кошачьей улыбкой	NA	PP	NA			
S48:3	habían pasado	pasar	PrfctPast	3pl		R32:21	промелькнули	промелькнуть	PerfPast	Pl			
S48:4	habían sabido	saber	PrfctPast	3pl		R32:22	для меня	NA	PP	NA			
S48:5	tendió	tender	IndicPret	3sg		R32:23	протянул	протянуть	PerfPast	SgM			
S48:6	guiñó	guiñar	IndicPret	3sg		R32:24	подмигнул	подмигнуть	PerfPast	SgM			
S48:7	míralo	mirar	ImtvAff	2sg		R32:25	рассмотри	рассмотреть	PerfImtv	2sg			
S48:8	quiero	querer	IndicPres	1sg	no	R32:26	NA	NA	NA	NA			
S48:9	vengas	vengar	IndicPres	2sg		R32:27	говори	говорить	ImpImtv	2sg	не		
S48:10	he pegado	pegar	PrfctPres 	1sg		R32:28	подменил	подменить	PerfPast	SgM			
S48:11	me fío	fiarse	IndicPres	1sg		R32:29	верю	верить	ImpPres	1sg			
S48:12	apunté	apuntar	IndicPret	1sg		R32:30	NA	NA	NA	NA			
S48:13	vino	venir	IndicPret	3sg		R32:31	стал	стать	PerfPast	SgM			
S48:14	convencido	NA	Adj	NA		R32:32	убежденный	убедить	PerfPPP	NA			
S48:15	había inventado	inventar	PrfctPast	3sg		R32:33	изобрел	изобрести	PerfPast	SgM			
S48:16	vendí	vender	IndicPret	1sg		R32:34	впаял	впаять	PerfPast	SgM			
S48:17	firmado	firmar	PastPart	NA		R32:35	с автографом	NA	PP	NA			
S48:18	a bolígrafo	NA	PP	NA		R32:36	сделанным	сделать	PerfPPP	NA			
S48:19	fíjate	fijarse	ImtvAff	2sg		R32:37	держи	держать	ImpImtv	2sg			
S48:20	puedes	poder	IndicPres	2sg	no	R32:38	нельзя	NA	Adverb	NA			
S48:21	te ... fiar	fiarse	Inf	Inf		R32:39	верить	верить	ImpInf	Inf			
S48:22	anochecía	anochecer	IndicIpfct	3sg		R32:40	темнеть	темнеть	ImpInf	Inf			
S48:23	NA	NA	NA	NA		R32:41	стало	стать	PerfPast	SgN			
S48:24	salimos	salir	IndicPret	1pl		R32:42	оказались	оказаться	PerfPast	Pl			
S48:25	peinaba	peinar	IndicIpfct	3sg		R32:43	овевал	овевать	ImpPast	SgM			
S48:26	se quitó	quitarse	IndicPret	3sg		R32:44	снял	снять	PerfPast	SgM			
S48:27	ponérselo	ponerse	Inf	Inf		R32:45	накинуть	накинуть	PerfInf	Inf			
S48:28	viendo	ver	PresPart	NA	no	R32:46	видя	видеть	ImpGer	NA	не		
S48:29	dejé	dejar	IndicPret	1sg		R32:47	обронил	обронить	PerfPast	SgM			
S48:30	caer	caer	Inf	Inf		R32:48	NA	NA	NA	NA			
S48:31	quiere	querer	IndicPres	3sg	no	R32:49	случайно	NA	Adverb	NA			
S48:32	parecía	parecer	IndicIpfct	3sg		R32:50	против	NA	Adverb	NA	не		
S48:33	podía	poder	IndicIpfct	3sg		R32:51	мог	мочь	ImpPast	SgM		бы	
S48:34	pasarme	pasarse	Inf	Inf		R32:52	заглянуть	заглянуть	PerfInf	Inf			
S48:35	leer	leer	Inf	Inf		S33:1	почитать	почитать	PerfInf	Inf			
S48:36	miró	mirar	IndicPret	3sg		S33:2	взглянул	взглянуть	PerfPast	SgM			
S48:37	soltó	soltar	IndicPret	3sg		S33:3	рассмеялся	рассмеяться	PerfPast	SgM			
S48:38	te embalas	embalarse	IndicPres	2sg		S33:4	шустрый	NA	Adj	NA			
S48:39	masculló	mascullar	IndicPret	3sg		S33:5	процедил	процедить	PerfPast	SgM			
S48:40	delataba	delatar	IndicIpfct	3sg		S33:6	слышалось	слышаться	ImpPast	SgN			
S48:41	va	ir	IndicPres	3sg	no	S33:7	устроит	устроить	PerfFut	3sg	не		
S48:42	NA	NA	NA	NA		S33:8	мог	мочь	ImpPast	SgM		бы	
S48:43	NA	NA	NA	NA		S33:9	зайти	зайти	PerfInf	Inf			
S48:44	tiene	tener	IndicPres	3sg		S33:10	за Кларой	NA	PP	NA			
S48:45	dijo	dicer	IndicPret	3sg		S33:11	сказал	сказать	PerfPast	SgM			
S48:46	tenemos	tener	IndicPres	1pl		S33:12	живут	жить	ImpPres	3pl			
S48:47	vendrá	venir	IndicFut	3sg	no	S33:13	NA	NA	NA	NA			
